Colitis.Intolerance.1999.2000.bib	10521994	5-asa	Chemical Compound	cids00004075
Colitis.Intolerance.1999.2000.bib	10521994	ulcerative colitis	Disease	doid:8577
Colitis.Intolerance.1999.2000.bib	10440616	collagen	Genes/Proteins	fbpp0078641
Colitis.Intolerance.1999.2000.bib	10440616	colon	Organism	1542223
Colitis.Intolerance.1999.2000.bib	10440616	albumin	Genes/Proteins	ensgalp00000019031
Colitis.Intolerance.1999.2000.bib	10440616	duodenal	Tissue	bto:0000365
Colitis.Intolerance.1999.2000.bib	10440616	prednisone	Chemical Compound	cids00005865
Colitis.Intolerance.1999.2000.bib	10440616	alpha1-antitrypsin	Genes/Proteins	ensp00000416066
Colitis.Intolerance.1999.2000.bib	10440616	laminin	Cellular Component	go:0043256
Colitis.Intolerance.1999.2000.bib	10440616	digestive tract	Tissue	bto:0000058
Colitis.Intolerance.1999.2000.bib	10440616	rectum	Tissue	bto:0001158
Colitis.Intolerance.1999.2000.bib	10440616	ileum	Tissue	bto:0000620
Colitis.Intolerance.1999.2000.bib	10440616	collagenous colitis	Disease	doid:0060183
Colitis.Intolerance.1999.2000.bib	10440616	bulb	Tissue	bto:0000159
Colitis.Intolerance.1999.2000.bib	10440616	diarrhea	Disease	doid:13250
Colitis.Intolerance.1999.2000.bib	10440616	collagen iv	Genes/Proteins	fbpp0305720
Colitis.Intolerance.1999.2000.bib	10440616	gastric mucosa	Tissue	bto:0001308
Colitis.Intolerance.1999.2000.bib	10548029	gastrointestinal tract	Tissue	bto:0000511
Colitis.Intolerance.1999.2000.bib	10548029	ulcerative colitis	Disease	doid:8577
Colitis.Intolerance.1999.2000.bib	10548029	disease	Disease	doid:4
Colitis.Intolerance.1999.2000.bib	10074962	hydrogen	Chemical Compound	cids05362549
Colitis.Intolerance.1999.2000.bib	10074962	hospital	Environment	envo:00002173
Colitis.Intolerance.1999.2000.bib	10635629	ovalbumin	Genes/Proteins	ensmusp00000027565
Colitis.Intolerance.1999.2000.bib	10635629	disease	Disease	doid:4
Colitis.Intolerance.1999.2000.bib	10635629	blood serum	Tissue	bto:0000133
Colitis.Intolerance.1999.2000.bib	10635629	ulcerative colitis	Disease	doid:8577
Colitis.Intolerance.1999.2000.bib	11173709	bowel	Tissue	bto:0000648
Colitis.Intolerance.1999.2000.bib	11173709	colitis	Disease	doid:0060180
Colitis.Intolerance.1999.2000.bib	11173709	disease	Disease	doid:4
Colitis.Intolerance.1999.2000.bib	11173709	stenosis	Genes/Proteins	fbpp0302999
Colitis.Intolerance.1999.2000.bib	11085348	gingival	Tissue	bto:0000519
Colitis.Intolerance.1999.2000.bib	11085348	ciprofloxacin	Chemical Compound	cids00002764
Colitis.Intolerance.1999.2000.bib	11085348	nephritis	Disease	doid:10952
