Crohn.Food.1991.1992.bib	1504994	rectum	Tissue	bto:0001158
Crohn.Food.1991.1992.bib	1504994	cholinesterase	Genes/Proteins	ensp00000264381
Crohn.Food.1991.1992.bib	1504994	pre-albumin	Genes/Proteins	ensbtap00000014585
Crohn.Food.1991.1992.bib	1504994	albumin	Genes/Proteins	ensgalp00000019031
Crohn.Food.1991.1992.bib	1504994	disease	Disease	doid:4
Crohn.Food.1991.1992.bib	1504994	phosphates	Chemical Compound	cids00001003
Crohn.Food.1991.1992.bib	1504994	stenosis	Genes/Proteins	fbpp0302999
Crohn.Food.1991.1992.bib	1504994	cannula	Organism	322730
Crohn.Food.1991.1992.bib	1504994	secretion	Biological Process	go:0046903
Crohn.Food.1991.1992.bib	1504994	creatinine	Chemical Compound	cids00000588
Crohn.Food.1991.1992.bib	1504994	liver	Tissue	bto:0000759
Crohn.Food.1991.1992.bib	1502481	disease	Disease	doid:4
Crohn.Food.1991.1992.bib	1502481	yeast	Genes/Proteins	ensgalp00000032683
Crohn.Food.1991.1992.bib	1295818	growth	Biological Process	go:0040007
Crohn.Food.1991.1992.bib	1295818	synthesis	Biological Process	go:0009058
Crohn.Food.1991.1992.bib	1295818	protein synthesis	Biological Process	go:0006412
Crohn.Food.1991.1992.bib	1295818	breakdown	Biological Process	go:0009056
Crohn.Food.1991.1992.bib	1295818	protein metabolism	Biological Process	go:0019538
Crohn.Food.1991.1992.bib	1295818	disease	Disease	doid:4
Crohn.Food.1991.1992.bib	1295818	protein breakdown	Biological Process	go:0030163
Crohn.Food.1991.1992.bib	1923008	ulcerative colitis	Disease	doid:8577
Crohn.Food.1991.1992.bib	1923008	inflammatory bowel disease	Disease	doid:0050589
Crohn.Food.1991.1992.bib	1923008	flare	Genes/Proteins	fbpp0075581
Crohn.Food.1991.1992.bib	1923008	sulfasalazine	Chemical Compound	cids05359476
Crohn.Food.1991.1992.bib	1923008	disease	Disease	doid:4
Crohn.Food.1991.1992.bib	1900143	serum albumin	Genes/Proteins	ensp00000295897
Crohn.Food.1991.1992.bib	1900143	hospital	Environment	envo:00002173
Crohn.Food.1991.1992.bib	1900143	intestinal obstruction	Disease	doid:8437
Crohn.Food.1991.1992.bib	1900143	disease	Disease	doid:4
Crohn.Food.1991.1992.bib	1909583	bowel	Tissue	bto:0000648
Crohn.Food.1991.1992.bib	1909583	disease	Disease	doid:4
Crohn.Food.1991.1992.bib	1958045	glucose	Chemical Compound	cids53782692
Crohn.Food.1991.1992.bib	1958045	plasma	Tissue	bto:0000131
Crohn.Food.1991.1992.bib	1958045	emulsion	Environment	envo:00010506
Crohn.Food.1991.1992.bib	1958045	dextrose	Chemical Compound	cids00000206
Crohn.Food.1991.1992.bib	1439562	ulcerative colitis	Disease	doid:8577
