Crohn.Probiotics.1999.2000.bib	10575571	6-mercaptopurine	Chemical Compound	cids00667490
Crohn.Probiotics.1999.2000.bib	10575571	budesonide	Chemical Compound	cids05281004
Crohn.Probiotics.1999.2000.bib	10575571	5-aminosalicylic acid	Chemical Compound	cids00004075
Crohn.Probiotics.1999.2000.bib	10575571	cytokines	Molecular Function	go:0005125
Crohn.Probiotics.1999.2000.bib	10575571	azathioprine	Chemical Compound	cids00002265
Crohn.Probiotics.1999.2000.bib	10575571	sulphasalazine	Chemical Compound	cids05353980
Crohn.Probiotics.1999.2000.bib	10575571	disease	Disease	doid:4
Crohn.Probiotics.1999.2000.bib	10949626	bacterium	Organism	1869227
Crohn.Probiotics.1999.2000.bib	10949626	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.1999.2000.bib	10949626	pathogenesis	Biological Process	go:0009405
Crohn.Probiotics.1999.2000.bib	10949626	e. coli nissle 1917	Organism	316435
Crohn.Probiotics.1999.2000.bib	10949626	disease	Disease	doid:4
Crohn.Probiotics.1999.2000.bib	10949626	immune response	Biological Process	go:0006955
Crohn.Probiotics.1999.2000.bib	11045848	bacterium	Organism	1869227
Crohn.Probiotics.1999.2000.bib	11045848	intestine	Tissue	bto:0000648
Crohn.Probiotics.1999.2000.bib	11045848	human	Organism	9606
Crohn.Probiotics.1999.2000.bib	11045848	lactobacillus gg	Organism	568703
Crohn.Probiotics.1999.2000.bib	11045848	disease	Disease	doid:4
Crohn.Probiotics.1999.2000.bib	10961730	intestine	Tissue	bto:0000648
Crohn.Probiotics.1999.2000.bib	10961730	yeast	Genes/Proteins	ensgalp00000032683
Crohn.Probiotics.1999.2000.bib	10961730	disease	Disease	doid:4
Crohn.Probiotics.1999.2000.bib	10961730	human	Organism	9606
Crohn.Probiotics.1999.2000.bib	10961730	saccharomyces	Organism	4930
Crohn.Probiotics.1999.2000.bib	10696841	bacteria	Organism	1869227
Crohn.Probiotics.1999.2000.bib	10696841	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.1999.2000.bib	10696841	necrosis	Biological Process	go:0019835
Crohn.Probiotics.1999.2000.bib	10696841	leukocyte	Tissue	bto:0000751
Crohn.Probiotics.1999.2000.bib	10696841	pathogenesis	Biological Process	go:0009405
Crohn.Probiotics.1999.2000.bib	10696841	cancer	Disease	doid:162
Crohn.Probiotics.1999.2000.bib	10696841	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.1999.2000.bib	10833070	bacteria	Organism	1869227
Crohn.Probiotics.1999.2000.bib	10833070	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.1999.2000.bib	10833070	pathogenesis	Biological Process	go:0009405
Crohn.Probiotics.1999.2000.bib	10833070	humans	Organism	9606
Crohn.Probiotics.1999.2000.bib	10833070	disease	Disease	doid:4
Crohn.Probiotics.1997.1998.bib	9530772	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.1997.1998.bib	9530772	antioxidants	Molecular Function	go:0016209
Crohn.Probiotics.1997.1998.bib	9530772	pathogenesis	Biological Process	go:0009405
Crohn.Probiotics.1997.1998.bib	9530772	5-aminosalicylic acid	Chemical Compound	cids00004075
Crohn.Probiotics.1997.1998.bib	9530772	cytokines	Molecular Function	go:0005125
Crohn.Probiotics.1997.1998.bib	9530772	inflammatory bowel diseases	Disease	doid:0050589
Crohn.Probiotics.1997.1998.bib	9530772	epithelial	Tissue	bto:0000416
Crohn.Probiotics.1997.1998.bib	9530772	immune system	Tissue	bto:0005810
Crohn.Probiotics.1997.1998.bib	9530772	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	12377803	tnf-alpha	Genes/Proteins	fbpp0087493
Crohn.Probiotics.2001.2002.bib	12377803	bacteria	Organism	1869227
Crohn.Probiotics.2001.2002.bib	12377803	pathogenesis	Biological Process	go:0009405
Crohn.Probiotics.2001.2002.bib	12377803	necrosis	Biological Process	go:0019835
Crohn.Probiotics.2001.2002.bib	12377803	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	12377803	intestinal mucosa	Tissue	bto:0000642
Crohn.Probiotics.2001.2002.bib	12083982	necrosis	Biological Process	go:0019835
Crohn.Probiotics.2001.2002.bib	12083982	cytokines	Molecular Function	go:0005125
Crohn.Probiotics.2001.2002.bib	12083982	growth	Biological Process	go:0040007
Crohn.Probiotics.2001.2002.bib	12083982	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	11383587	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.2001.2002.bib	11383587	ecosystem	Environment	envo:00000428
Crohn.Probiotics.2001.2002.bib	11383587	human	Organism	9606
Crohn.Probiotics.2001.2002.bib	11383587	gastrointestinal tract	Tissue	bto:0000511
Crohn.Probiotics.2001.2002.bib	11383587	diarrhea	Disease	doid:13250
Crohn.Probiotics.2001.2002.bib	11383587	irritable bowel syndrome	Disease	doid:9778
Crohn.Probiotics.2001.2002.bib	11383587	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	11383587	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2001.2002.bib	11383587	constipation	Disease	doid:2089
Crohn.Probiotics.2001.2002.bib	11157346	mouse	Organism	10090
Crohn.Probiotics.2001.2002.bib	11157346	lactic acid	Chemical Compound	cids00000612
Crohn.Probiotics.2001.2002.bib	11157346	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.2001.2002.bib	11157346	crohn disease	Disease	doid:8778
Crohn.Probiotics.2001.2002.bib	11157346	pathogenesis	Biological Process	go:0009405
Crohn.Probiotics.2001.2002.bib	11157346	ilea	Tissue	bto:0000620
Crohn.Probiotics.2001.2002.bib	11157346	immune responses	Biological Process	go:0006955
Crohn.Probiotics.2001.2002.bib	11157346	l. salivarius strain ucc118	Organism	362948
Crohn.Probiotics.2001.2002.bib	11157346	bacteria	Organism	629395
Crohn.Probiotics.2001.2002.bib	11157346	human	Organism	9606
Crohn.Probiotics.2001.2002.bib	11157346	gastrointestinal tract	Tissue	bto:0000511
Crohn.Probiotics.2001.2002.bib	11157346	epithelial	Tissue	bto:0000416
Crohn.Probiotics.2001.2002.bib	11157346	lactobacillus salivarius subsp. salivarius	Organism	1624
Crohn.Probiotics.2001.2002.bib	11157346	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2001.2002.bib	12408443	bacteria	Organism	1869227
Crohn.Probiotics.2001.2002.bib	12408443	lactobacillus gg	Organism	568703
Crohn.Probiotics.2001.2002.bib	12408443	immune response	Biological Process	go:0006955
Crohn.Probiotics.2001.2002.bib	12408443	mucosal	Tissue	bto:0000886
Crohn.Probiotics.2001.2002.bib	12408443	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	12408443	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2001.2002.bib	11768558	bacteria	Organism	1869227
Crohn.Probiotics.2001.2002.bib	11768558	rectum	Tissue	bto:0001158
Crohn.Probiotics.2001.2002.bib	11768558	caecum	Organism	761541
Crohn.Probiotics.2001.2002.bib	11768558	eubacteria	Organism	2
Crohn.Probiotics.2001.2002.bib	11768558	mucosal	Tissue	bto:0000886
Crohn.Probiotics.2001.2002.bib	11768558	human	Organism	9606
Crohn.Probiotics.2001.2002.bib	11768558	germ	Tissue	bto:0000514
Crohn.Probiotics.2001.2002.bib	11768558	epithelial	Tissue	bto:0000416
Crohn.Probiotics.2001.2002.bib	11768558	immune system	Tissue	bto:0005810
Crohn.Probiotics.2001.2002.bib	11768558	localization	Biological Process	go:0051179
Crohn.Probiotics.2001.2002.bib	11768558	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2001.2002.bib	11768558	stasis	Genes/Proteins	fbpp0291358
Crohn.Probiotics.2001.2002.bib	11768558	bacteroides	Organism	816
Crohn.Probiotics.2001.2002.bib	11768558	crohn disease	Disease	doid:8778
Crohn.Probiotics.2001.2002.bib	11768558	t-lymphocytes	Tissue	bto:0000782
Crohn.Probiotics.2001.2002.bib	11768558	pathogenesis	Biological Process	go:0009405
Crohn.Probiotics.2001.2002.bib	11768558	bifidobacteria	Organism	1678
Crohn.Probiotics.2001.2002.bib	11768558	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.2001.2002.bib	11768558	colitis	Disease	doid:0060180
Crohn.Probiotics.2001.2002.bib	11768558	peptostreptococcus	Organism	1257
Crohn.Probiotics.2001.2002.bib	11768558	ileum	Tissue	bto:0000620
Crohn.Probiotics.2001.2002.bib	11778131	nod2	Genes/Proteins	ensrnop00000061463
Crohn.Probiotics.2001.2002.bib	11778131	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.2001.2002.bib	11778131	cancer	Disease	doid:162
Crohn.Probiotics.2001.2002.bib	11778131	leukocyte	Tissue	bto:0000751
Crohn.Probiotics.2001.2002.bib	11778131	necrosis	Biological Process	go:0008219
Crohn.Probiotics.2001.2002.bib	11778131	bacteria	Organism	1869227
Crohn.Probiotics.2001.2002.bib	11778131	saccharomyces cerevisiae	Organism	4932
Crohn.Probiotics.2001.2002.bib	11778131	erythrocyte	Tissue	bto:0000424
Crohn.Probiotics.2001.2002.bib	11778131	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2001.2002.bib	11778131	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	11778131	6-thioguanine	Chemical Compound	cids02723601
Crohn.Probiotics.2001.2002.bib	12572870	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2001.2002.bib	12572870	pathogenesis	Biological Process	go:0009405
Crohn.Probiotics.2001.2002.bib	12408444	lactobacillus rhamnosus strain gg	Organism	568703
Crohn.Probiotics.2001.2002.bib	12408444	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	12408444	bacteria	Organism	1869227
Crohn.Probiotics.2001.2002.bib	12171964	bacteria	Organism	1869227
Crohn.Probiotics.2001.2002.bib	12171964	lactobacillus gg	Organism	568703
Crohn.Probiotics.2001.2002.bib	12171964	mouth	Tissue	bto:0001090
Crohn.Probiotics.2001.2002.bib	12171964	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	12000604	tnf	Genes/Proteins	ensrnop00000001114
Crohn.Probiotics.2001.2002.bib	12000604	6-mp	Chemical Compound	cids00667490
Crohn.Probiotics.2001.2002.bib	12000604	bowel	Tissue	bto:0000648
Crohn.Probiotics.2001.2002.bib	12000604	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	12000604	integrins	Cellular Component	go:0008305
Crohn.Probiotics.2001.2002.bib	12000604	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2001.2002.bib	12000604	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.2001.2002.bib	12000604	cytokines	Molecular Function	go:0005125
Crohn.Probiotics.2001.2002.bib	12000604	azathioprine	Chemical Compound	cids00002265
Crohn.Probiotics.2001.2002.bib	12000604	inflammatory cells	Tissue	bto:0003861
Crohn.Probiotics.2001.2002.bib	12000604	methotrexate	Chemical Compound	cids00126941
Crohn.Probiotics.2001.2002.bib	16144202	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.2001.2002.bib	16144202	necrosis	Biological Process	go:0019835
Crohn.Probiotics.2001.2002.bib	16144202	cytokines	Molecular Function	go:0005125
Crohn.Probiotics.2001.2002.bib	16144202	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	16144202	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2001.2002.bib	11475137	mucosa	Tissue	bto:0000886
Crohn.Probiotics.2001.2002.bib	11475137	disease	Disease	doid:4
Crohn.Probiotics.2001.2002.bib	11475137	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2001.2002.bib	11475137	ulcerative colitis	Disease	doid:8577
Crohn.Probiotics.2005.2006.bib	16753341	tailor	Genes/Proteins	fbpp0305518
Crohn.Probiotics.2005.2006.bib	16753341	interleukin-12	Cellular Component	go:0043514
Crohn.Probiotics.2005.2006.bib	16753341	interferon-gamma	Genes/Proteins	ensbtap00000016634
Crohn.Probiotics.2005.2006.bib	16753341	regulatory t cells	Tissue	bto:0004520
Crohn.Probiotics.2005.2006.bib	16753341	pathogenesis	Biological Process	go:0009405
Crohn.Probiotics.2005.2006.bib	16753341	nod2/card15	Genes/Proteins	ensp00000300589
Crohn.Probiotics.2005.2006.bib	16753341	intestine	Tissue	bto:0000648
Crohn.Probiotics.2005.2006.bib	16753341	cytokines	Molecular Function	go:0005125
Crohn.Probiotics.2005.2006.bib	16753341	leukocytes	Tissue	bto:0000751
Crohn.Probiotics.2005.2006.bib	16753341	innate immune responses	Biological Process	go:0045087
Crohn.Probiotics.2005.2006.bib	16753341	bacteria	Organism	2
Crohn.Probiotics.2005.2006.bib	16753341	immune system	Tissue	bto:0005810
Crohn.Probiotics.2005.2006.bib	16753341	disease	Disease	doid:4
Crohn.Probiotics.2005.2006.bib	15929439	colitis	Disease	doid:0060180
Crohn.Probiotics.2005.2006.bib	15929439	disease	Disease	doid:4
Crohn.Probiotics.2005.2006.bib	15929439	inflammatory bowel disease	Disease	doid:0050589
Crohn.Probiotics.2005.2006.bib	15929439	immune system	Tissue	bto:0005810
Crohn.Probiotics.2005.2006.bib	15929439	human	Organism	9606
Crohn.Probiotics.2005.2006.bib	16995360	disease	Disease	doid:4
