Colitis.Diet.2007.2008.bib	19120872	rice	Organism	4530
Colitis.Diet.2007.2008.bib	19120872	disease	Disease	doid:4
Colitis.Diet.2007.2008.bib	19120872	inflammatory bowel disease	Disease	doid:0050589
Colitis.Diet.2007.2008.bib	19120872	ulcerative colitis	Disease	doid:8577
Colitis.Diet.2007.2008.bib	19120872	pathogenesis	Biological Process	go:0009405
Colitis.Diet.2007.2008.bib	17461451	anemia	Disease	doid:2355
Colitis.Diet.2007.2008.bib	17461451	inflammatory bowel diseases	Disease	doid:0050589
Colitis.Diet.2007.2008.bib	17461451	cartilage	Tissue	bto:0000206
Colitis.Diet.2007.2008.bib	18317838	ulcerative colitis	Disease	doid:8577
Colitis.Diet.2007.2008.bib	18317838	sclerosing cholangitis	Disease	doid:14268
Colitis.Diet.2007.2008.bib	18317838	ileal	Tissue	bto:0000620
Colitis.Diet.2007.2008.bib	17095757	nuclear	Cellular Component	go:0005634
Colitis.Diet.2007.2008.bib	17095757	il-8	Genes/Proteins	ensp00000306512
Colitis.Diet.2007.2008.bib	17095757	bcl10	Genes/Proteins	enssscp00000007404
Colitis.Diet.2007.2008.bib	17095757	intestinal epithelial cells	Tissue	bto:0005937
Colitis.Diet.2007.2008.bib	17095757	il-8 secretion	Biological Process	go:0072606
Colitis.Diet.2007.2008.bib	17095757	disease	Disease	doid:4
Colitis.Diet.2007.2008.bib	17095757	polygalactan	Chemical Compound	cids16218585
Colitis.Diet.2007.2008.bib	17095757	cytoplasmic	Cellular Component	go:0005737
Colitis.Diet.2007.2008.bib	17095757	caspase	Molecular Function	go:0004197
Colitis.Diet.2007.2008.bib	17095757	nf-kappab	Cellular Component	go:0071159
Colitis.Diet.2007.2008.bib	17095757	human	Organism	9606
Colitis.Diet.2007.2008.bib	17095757	ikappabalpha	Genes/Proteins	enssscp00000002133
Colitis.Diet.2007.2008.bib	17095757	inflammatory bowel disease	Disease	doid:0050589
Colitis.Diet.2007.2008.bib	17095757	nf-kappab activation	Biological Process	go:0051092
Colitis.Diet.2007.2008.bib	17095757	rat	Organism	10116
Colitis.Diet.2007.2008.bib	17095757	carrageenan	Chemical Compound	cids11966249
Colitis.Diet.2007.2008.bib	17095757	epithelial cells	Tissue	bto:0000414
Colitis.Diet.2007.2008.bib	17095757	food products	Environment	envo:00002002
Colitis.Diet.2007.2008.bib	17095757	colitis	Disease	doid:0060180
Colitis.Diet.2007.2008.bib	17095757	sulfated	Genes/Proteins	fbpp0082725
Colitis.Diet.2007.2008.bib	17095757	nod2/card15	Genes/Proteins	ensp00000300589
Colitis.Diet.2007.2008.bib	17095757	ileal	Tissue	bto:0000620
Colitis.Diet.2007.2008.bib	17581265	celiac disease	Disease	doid:10608
Colitis.Diet.2007.2008.bib	18812627	pineal gland	Tissue	bto:0001067
Colitis.Diet.2007.2008.bib	18812627	pancreas	Tissue	bto:0000988
Colitis.Diet.2007.2008.bib	18812627	blood	Tissue	bto:0000089
Colitis.Diet.2007.2008.bib	18812627	pancreatitis	Disease	doid:4989
Colitis.Diet.2007.2008.bib	18812627	antioxidant	Molecular Function	go:0016209
Colitis.Diet.2007.2008.bib	18812627	mucosal	Tissue	bto:0000886
Colitis.Diet.2007.2008.bib	18812627	embryos	Tissue	bto:0000379
Colitis.Diet.2007.2008.bib	18812627	human	Organism	9606
Colitis.Diet.2007.2008.bib	18812627	gastrointestinal tract	Tissue	bto:0000511
Colitis.Diet.2007.2008.bib	18812627	appendix	Tissue	bto:0000084
Colitis.Diet.2007.2008.bib	18812627	irritable bowel disease	Disease	doid:9778
Colitis.Diet.2007.2008.bib	18812627	autocrine	Molecular Function	go:0005125
Colitis.Diet.2007.2008.bib	18812627	digestion	Biological Process	go:0007586
Colitis.Diet.2007.2008.bib	18812627	serotonin	Chemical Compound	cids00005202
Colitis.Diet.2007.2008.bib	18812627	secretion	Biological Process	go:0046903
Colitis.Diet.2007.2008.bib	18812627	melatonin	Chemical Compound	cids00000896
Colitis.Diet.2007.2008.bib	18812627	peristalsis	Biological Process	go:0030432
Colitis.Diet.2007.2008.bib	18812627	enteroendocrine cells	Tissue	bto:0003865
Colitis.Diet.2007.2008.bib	18812627	vertebrates	Organism	7742
Colitis.Diet.2007.2008.bib	18812627	colitis	Disease	doid:0060180
Colitis.Diet.2007.2008.bib	18812627	bovine	Organism	9913
Colitis.Diet.2007.2008.bib	18812627	colon cancer	Disease	doid:219
Colitis.Diet.2007.2008.bib	18812627	gastric ulcers	Tissue	bto:0002990
Colitis.Diet.2007.2008.bib	18812627	plasma	Tissue	bto:0000131
Colitis.Diet.2007.2008.bib	18546019	ulcerative colitis	Disease	doid:8577
Colitis.Diet.2007.2008.bib	18546019	wiskott-aldrich syndrome	Disease	doid:9169
Colitis.Diet.2007.2008.bib	18546019	immunodeficiency	Genes/Proteins	fbpp0085904
Colitis.Diet.2007.2008.bib	18546019	colitis	Disease	doid:0060180
Colitis.Diet.2007.2008.bib	18546019	allergic	Disease	doid:3310
Colitis.Diet.2007.2008.bib	18546019	cyclosporine a	Chemical Compound	cids05280754
Colitis.Diet.2007.2008.bib	18546019	child	Tissue	bto:0002168
Colitis.Diet.2007.2008.bib	18546019	thalidomide	Chemical Compound	cids00005426
Colitis.Diet.2007.2008.bib	18546019	azathioprine	Chemical Compound	cids00002265
Colitis.Diet.2007.2008.bib	18546019	disease	Disease	doid:4
Colitis.Diet.2007.2008.bib	18546019	inflammatory bowel disease	Disease	doid:0050589
Colitis.Diet.2007.2008.bib	17439507	bacteria	Organism	1869227
Colitis.Diet.2007.2008.bib	17439507	growth	Biological Process	go:0040007
Colitis.Diet.2007.2008.bib	18633707	blood	Tissue	bto:0000089
Colitis.Diet.2007.2008.bib	18633707	colon	Organism	1542223
Colitis.Diet.2007.2008.bib	18633707	crp	Genes/Proteins	enssscp00000019654
Colitis.Diet.2007.2008.bib	18633707	hyperhomocysteinemia	Disease	doid:9279
Colitis.Diet.2007.2008.bib	18633707	folic acid	Chemical Compound	cids00003405
Colitis.Diet.2007.2008.bib	18633707	vitamin b12	Chemical Compound	cids16686079
Colitis.Diet.2007.2008.bib	18633707	disease	Disease	doid:4
